"year","species_name","latin_name","stock","step","area","age","number","mean_length","mean_weight","stddev_length","number_consumed","biomass_consumed","mortality","maturity","enskt_heiti"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","7","69487932.1530064","23.4866","0.163315","3.02297","129328.852884161","34764.2989777128","0.00372580820584752","0.0415399813387511","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","8","92283308.3716915","25.8639","0.215638","3.22599","521359.694392241","181541.141583546","0.0113311496820607","0.0834416290591626","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","9","130355678.104753","27.9896","0.272115","3.36943","1740154.4883768","709749.987138706","0.0268783658993035","0.150225326591609","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","10","93721935.7478826","29.8282","0.329824","3.45625","2306132.21229678","1054009.03354093","0.0498277985922111","0.238881043426133","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","11","132257054.929166","31.4757","0.388251","3.52119","5089439.07745668","2557055.04108866","0.0784827771692105","0.344235783169177","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","12","124219275.707993","32.9653","0.4469","3.57296","6625070.923138","3622018.78842836","0.10961720236897","0.455264610861365","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","13","64953395.3289657","34.2812","0.50502","3.6154","4367796.08563394","2582907.17499251","0.13922557841239","0.557593889860123","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","14","91904312.6059685","35.4952","0.56361","3.6568","7337788.4857542","4679488.05548637","0.166418926189798","0.648035107564473","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","15","163961022.350392","36.6783","0.623656","3.69273","14959235.6208284","10269817.9948086","0.191340867268457","0.727064017620806","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","16","58666284.8100846","37.7679","0.683282","3.70791","5904754.73972816","4349152.78297409","0.212165738851746","0.78917345092886","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","17","55464316.9477763","38.7967","0.742604","3.70796","6015987.58178538","4740329.59871566","0.22962320582168","0.837690234305917","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","18","30053607.9946153","39.7605","0.800617","3.69417","3452381.02544378","2899222.19468566","0.24405075753188","0.874576098719117","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","19","11180747.9396644","40.3935","0.834848","3.64408","1327748.24803561","1154593.79310694","0.252834838474412","0.89469883672091","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","20","28624767.9907929","41.0428","0.88312","3.60613","3502327.20457992","3203902.25235618","0.261021709560779","0.912326173400954","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","21","20515652.8548729","41.7283","0.933315","3.5543","2582561.67762738","2485301.64718149","0.26908094680148","0.928001446301094","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","22","10450618.0743667","42.4427","0.98499","3.48636","1351659.31766703","1367700.54099035","0.27700227579762","0.941553696743998","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","23","7313220.378235","43.166","1.0373","3.40161","970361.460365759","1031063.71743003","0.284708241483384","0.95281016602015","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","24","8598995.49814312","43.8844","1.09005","3.30242","1168957.65487426","1302417.23266058","0.292228883745217","0.961930240503685","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","25","5993665.2666651","44.5831","1.14287","3.19125","833821.046285705","972404.242684797","0.299593466824836","0.969161155237302","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","26","5143990.08016916","45.2602","1.19609","3.07088","731845.100770904","892002.856769325","0.30693619482048","0.974889705486802","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","27","3671698.45095254","45.9047","1.24906","2.94442","533867.680869285","678699.215007005","0.314245249113976","0.979371942751354","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","28","2148852.31420771","46.5135","1.30153","2.81363","319126.066485694","422263.137038188","0.321535056027543","0.982881464439543","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","29","1595348.81775671","47.0817","1.35304","2.68107","241816.390993407","332257.005879719","0.328749238695283","0.985624055917018","Redfish"
"1983","Gullkarfi","Sebastes norvegicus","sebmar","1","1","30","5544992.49114843","49.2689","1.6019","2.79585","916392.513154358","1496462.40532716","0.361281649652257","0.992685553459452","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","5","73554520.5","19.0624","0.0972046","2.68888","10268.9748784936","1499.81143868073","0.000279240261595603","0.0000283405663163348","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","6","65928079.5642262","20.8078","0.117345","2.75211","19649.1313231736","3777.77775117967","0.000596166614819817","0.0184332695500095","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","7","58809615.1653323","23.5195","0.163449","3.01799","82030.35435873","23763.3342339522","0.00279163933439494","0.0419508615159871","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","8","65747648.9265307","25.8851","0.215748","3.21853","321610.700715966","116214.044432007","0.00980719082101513","0.0839492144310217","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","9","86478796.9657258","27.9746","0.271869","3.36321","1049087.83124982","435652.5658611","0.0244106793455547","0.149628484401429","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","10","119984098.012473","29.8396","0.329809","3.45504","2783234.50308367","1283350.22465718","0.0469399449898033","0.239528745538721","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","11","84144848.314344","31.4533","0.387351","3.50936","3059962.07052092","1540984.23434623","0.0740862284964627","0.342658861735589","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","12","115252340.120684","32.9095","0.444868","3.55825","5811849.56158156","3172170.52186368","0.103486100186543","0.450947757648217","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","13","104883344.352052","34.2451","0.502533","3.60572","6721177.21249002","3959178.01352166","0.132455697157774","0.554811893109533","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","14","53246386.6618293","35.445","0.559932","3.6477","4050841.02603411","2568125.65379725","0.158253725258999","0.644452210335084","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","15","73344014.9032206","36.568","0.61803","3.68598","6343406.26493654","4322714.20473372","0.18091840269036","0.72017737186739","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","16","127688613.732756","37.6745","0.6777","3.71396","12217877.0262588","8943735.58869756","0.20115491771982","0.784281027123333","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","17","44766599.7829754","38.701","0.736972","3.71759","4622364.81676089","3624775.42777436","0.217966956235175","0.833586829994428","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","18","41607181.2503403","39.6724","0.795735","3.70248","4561891.58160109","3821847.14346292","0.232263138732578","0.871527806162831","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","19","22228821.5603837","40.581","0.85286","3.67176","2558354.33062699","2280973.91583167","0.244542659608088","0.900087771779923","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","20","8198668.18146886","41.1798","0.886568","3.61331","971793.095165664","896861.981485962","0.25232999268409","0.915687542053454","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","21","20821492.6321503","41.7896","0.933808","3.56463","2538449.08166018","2460055.40498803","0.260023408957514","0.929269710757989","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","22","14804449.1839645","42.4313","0.982635","3.50245","1857377.43255556","1889750.87066849","0.268116226273145","0.941357531315018","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","23","7482167.6212058","43.0977","1.03256","3.42543","966800.635159634","1031883.55834271","0.27671800109156","0.951842098886503","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","24","5195737.25902087","43.7704","1.08276","3.33389","691906.051227732","773433.687309743","0.285820234907295","0.960605245615705","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","25","6063210.54987013","44.4368","1.13307","3.23062","832740.031350437","973179.92200097","0.295476428335395","0.967766387863011","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","26","4194865.78269361","45.0837","1.18321","3.1182","594537.438374178","724897.042526756","0.305672593517267","0.973504902374265","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","27","3573518.42712402","45.7101","1.23356","2.99904","523054.081016334","664218.462995428","0.316513681223484","0.97810813703889","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","28","2531873.897739","46.3064","1.28358","2.87582","382836.144956942","505274.405301358","0.327879029021046","0.981758928850062","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","29","1470843.4274012","46.8701","1.3331","2.74979","229747.790859857","314484.068550493","0.339682858084722","0.984657350594705","Redfish"
"1984","Gullkarfi","Sebastes norvegicus","sebmar","1","1","30","4552224.86917767","48.9272","1.55811","2.81542","815611.766108922","1312697.94486561","0.394872963934384","0.991868812207868","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","5","131258265","19.0624","0.0972046","2.68888","10988.1609046216","1694.23464053455","0.000167435107602712","0.0000283405663163348","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","6","71728437.4851558","20.8175","0.117368","2.75382","14588.8017612713","2955.28162755798","0.000406820114242458","0.0184881427540004","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","7","62651649.3514879","23.5482","0.163603","3.01856","69257.9443115408","20582.8048125903","0.00221211264773052","0.0423124600316375","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","8","55704364.9004548","25.9206","0.216023","3.21491","226853.160186084","82869.0567873676","0.00816152710670851","0.0848054636618883","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","9","61717030.8265294","28.0005","0.272126","3.35821","630968.795623951","263408.032218962","0.020552392727868","0.150660260387784","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","10","79813312.0101469","29.8345","0.329724","3.45147","1556381.66074901","719822.281910965","0.039385830898321","0.239238835436479","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","11","108058589.869355","31.4725","0.387567","3.51001","3341129.24952544","1686276.87153376","0.0628154134906639","0.344010297476069","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","12","73667959.9513465","32.9011","0.444359","3.55088","3146431.87936696","1718872.04644721","0.0872998853370832","0.450298531543868","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","13","97938399.6753021","34.2081","0.501047","3.59554","5308357.19383906","3127701.53476531","0.111450368824957","0.551956971624677","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","14","86590727.8778137","35.4264","0.558078","3.64099","5609528.5659476","3558337.62184971","0.133951441960341","0.643120536793468","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","15","42855585.1784169","36.5366","0.615059","3.6781","3166045.28915174","2158896.54427888","0.153496609973502","0.718197578953071","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","16","57734549.7646058","37.5856","0.67277","3.70584","4723303.47143761","3459798.55281424","0.17070338362232","0.779548350507267","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","17","98544051.2282185","38.624","0.73189","3.71752","8776155.81563639","6902881.07819312","0.186552539039276","0.830225293546496","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","18","33984696.3364162","39.5886","0.790356","3.70241","3242281.3840563","2730035.37661779","0.200534039851629","0.86856990060731","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","19","31145285.7113169","40.4986","0.847889","3.66706","3153032.96884694","2832631.48070053","0.213470216256537","0.897750374689502","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","20","16438481.9225039","41.3454","0.903317","3.61662","1754589.17011056","1674083.60767546","0.225747765962682","0.919594178343311","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","21","6016180.47954913","41.904","0.935879","3.54884","664528.696702522","655482.043799308","0.234094656818284","0.931581523990133","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","22","15161529.349828","42.4682","0.98144","3.48959","1734784.80085874","1791855.3951843","0.243025351974985","0.941990261784798","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","23","10692623.8811534","43.0594","1.0282","3.41813","1270790.37289696","1373558.94531584","0.253048874519829","0.951291022635928","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","24","5357222.6745465","43.6713","1.07566","3.33401","663277.285399956","749269.103272262","0.264344439760511","0.959417596160378","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","25","3685912.26196284","44.2874","1.12307","3.23842","476543.569539422","561478.117983542","0.276887614285332","0.966279210370651","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","26","4259237.08774071","44.8967","1.17033","3.1344","576176.588558902","706590.296186505","0.290691985853185","0.971956706217679","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","27","2916318.88747612","45.4883","1.21728","3.0244","413302.010607212","526390.521341433","0.305650821858064","0.976575263895569","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","28","2457053.41549327","46.0618","1.26437","2.91033","365213.719033132","482234.099593412","0.321837834189293","0.980339857846914","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","29","1720805.76009237","46.6093","1.31118","2.79428","268305.461814351","366570.714743942","0.339012462401936","0.983377493206245","Redfish"
"1985","Gullkarfi","Sebastes norvegicus","sebmar","1","1","30","3738413.59746832","48.4972","1.50813","2.82726","703915.249066146","1112918.59034598","0.417230455240121","0.990711422185523","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","5","121175371.5","19.0624","0.0972046","2.68888","12880.722253652","1930.90425228623","0.000212607673348608","0.0000283405663163348","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","6","128006770.027896","20.8622","0.117451","2.75829","31428.4665082039","6198.33536396208","0.000491104108345586","0.0187430899991182","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","7","68182259.9213646","23.5897","0.163732","3.00806","84352.3076117383","24758.6162882823","0.00247585015221541","0.0428406011757348","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","8","59392834.6019206","25.9661","0.216375","3.20314","266313.082004384","96914.0893126656","0.00898801812382396","0.0859144934236789","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","9","52404732.812971","28.0486","0.272789","3.35262","586675.954724004","244743.273629427","0.0225164631734701","0.152591936115978","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","10","57233861.0707696","29.8797","0.330687","3.45324","1214964.11219065","562204.145326917","0.0429132409925342","0.241816611235264","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","11","72519389.7427887","31.499","0.38859","3.5163","2418833.1808971","1221859.52507937","0.0678464745615872","0.345879711936","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","12","95821441.4451494","32.9565","0.446038","3.55919","4427554.47885492","2420728.58167288","0.0946157611700661","0.454583353187368","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","13","63727543.1193684","34.2433","0.502281","3.5929","3709418.34268558","2183821.48178119","0.119940521935751","0.554673087158616","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","14","82714080.0473021","35.4351","0.558416","3.62987","5716553.92715726","3615414.93262302","0.143233098024161","0.64374369314618","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","15","71530196.0730059","36.5575","0.614878","3.66377","5628259.33076726","3818575.42370362","0.163903706122557","0.719516286289914","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","16","34731144.260216","37.587","0.671169","3.68514","3009417.36019779","2186644.24678833","0.181269952499021","0.779623454716204","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","17","46008352.8263335","38.5614","0.727885","3.69291","4298947.74156994","3341085.48770367","0.196192636421821","0.827452776568154","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","18","77316424.5609833","39.5244","0.785524","3.6815","7695631.22587891","6390242.12217087","0.209686267272362","0.866264889199061","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","19","26297938.0180956","40.4159","0.842081","3.64447","2755968.57074748","2436563.86118626","0.221411543120506","0.895355877142067","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","20","23792161.2210991","41.2522","0.897212","3.58892","2606671.47310815","2444522.78775117","0.232079328959704","0.91741628597482","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","21","12403816.8157653","42.0255","0.949812","3.52126","1413637.72511582","1399548.13732625","0.242004337811367","0.93396000667935","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","22","4501542.18091446","42.5364","0.980497","3.44669","526351.100088882","536947.662592195","0.248694454673371","0.943142866412978","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","23","11242561.4694798","43.0481","1.02368","3.38011","1349245.54765691","1435081.08812328","0.255694675081291","0.951127293756803","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","24","7848772.86546197","43.5829","1.0677","3.30316","968574.694345859","1073305.73247956","0.26341948246363","0.95832930671257","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","25","3887674.51691371","44.1352","1.11209","3.21606","494298.800665426","569977.35470672","0.271971911757114","0.964696159599352","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","26","2641067.10307707","44.691","1.15617","3.12055","346534.480765128","415061.983867874","0.281307737671813","0.970152210681469","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","27","3009535.09060483","45.2409","1.19996","3.01963","408066.231695636","506804.123802154","0.291418761285701","0.974741780797747","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","28","2029706.54013351","45.7762","1.24341","2.91555","284665.227210843","365960.397186328","0.30222598138326","0.97854568407812","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","29","1682322.07989386","46.2971","1.28702","2.80976","244281.848212658","324658.527967326","0.313787586099269","0.981706859921491","Redfish"
"1986","Gullkarfi","Sebastes norvegicus","sebmar","1","1","30","3371603.89835701","47.8931","1.44466","2.8265","554909.892667406","832378.081566686","0.359649413116411","0.988805087745914","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","24","8227952.44765579","43.6217","1.06658","3.29075","1076427.8467053","1189140.8613516","0.280423255128687","0.958810367928205","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","25","5699685.87713572","44.1096","1.10834","3.21126","764412.55533706","876766.210844544","0.288006016678689","0.964422948073374","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","26","2798966.28649149","44.6129","1.1502","3.12347","385563.938852462","458576.368337019","0.296425302423345","0.969438007852453","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","27","1883664.31933718","45.1191","1.19158","3.02936","266931.176708212","328640.570014837","0.305622902483772","0.973788477831749","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","28","2124729.66683779","45.6203","1.23254","2.93176","310143.008493198","394629.865292359","0.315573746692745","0.977499706983121","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","29","1417483.06757783","46.109","1.27313","2.83269","213315.766069015","280088.277431145","0.326189038604397","0.98062186959978","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","30","3276796.73642236","47.508","1.4057","2.81404","546799.270851522","795988.222675429","0.365131319247076","0.987392921312747","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","5","64518741","19.0624","0.0972046","2.68888","4983.04962281547","807.328177772966","0.000154474250001437","0.0000283405663163348","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","6","118170978.221578","20.8144","0.117364","2.75585","24033.5029491028","5058.62884655379","0.000406799496761667","0.0184705885535338","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","7","121663201.128497","23.5848","0.163829","3.02318","151014.137243675","45573.4972165967","0.00248403685626772","0.0427779159636104","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","8","64610776.8572021","25.9734","0.216497","3.20705","304524.121634409","111979.888573711","0.00944870321627105","0.0860936442747931","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","9","55812415.5339047","28.0677","0.273042","3.35096","670219.461361296","281003.228745831","0.0241622264587641","0.153364598501296","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","10","48479099.775967","29.9039","0.33107","3.45283","1112638.15723363","516306.113624746","0.0464367102710682","0.243204499709356","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","11","51786509.9983389","31.5211","0.389069","3.52026","1870148.57000838","946378.341222281","0.0735617145122015","0.347442385329142","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","12","63934842.2133072","32.9625","0.446427","3.56697","3188001.19099904","1745000.09572448","0.102298786201368","0.455047828769733","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","13","82216299.523987","34.2769","0.503255","3.60369","5185573.66273122","3055556.57779941","0.130298388064876","0.55726270231847","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","14","53316659.7462468","35.4539","0.559035","3.63333","3978503.24159439","2515283.91353538","0.155102201251304","0.645088620412604","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","15","67631569.2810121","36.5563","0.614783","3.66207","5724955.89604031","3877220.85104717","0.176895722861557","0.719440672999909","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","16","57315633.0235954","37.6023","0.670802","3.68266","5342297.86569005","3871165.10660292","0.195685225019597","0.780443039876554","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","17","27361414.5585687","38.5651","0.726468","3.68729","2742686.78022318","2122496.00601938","0.211252696029141","0.827617638932842","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","18","35720869.8522883","39.4758","0.782223","3.67591","3794537.29702773","3130970.68391332","0.22460793290321","0.864497316914633","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","19","59238870.6482746","40.3731","0.838442","3.64432","6614632.83942742","5810175.5231786","0.236802233512767","0.894097296410668","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","20","19917271.7007393","41.2007","0.893219","3.58966","2319147.6711103","2160375.35900209","0.247589945648903","0.91618993130465","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","21","17829482.1304593","41.9732","0.946191","3.51919","2154752.36070873","2120163.75652283","0.25760707961952","0.932945748740184","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","22","9203499.1943636","42.6838","0.99634","3.4398","1150587.51203741","1190023.76255836","0.267100066507996","0.945560833560332","Redfish"
"1987","Gullkarfi","Sebastes norvegicus","sebmar","1","1","23","3317753.7749726","43.1538","1.02539","3.36141","424174.83209095","450938.2899194","0.273587711303052","0.952638613658371","Redfish"
"1988","Gullkarfi","Sebastes norvegicus","sebmar","1","1","5","41038489.5","19.0624","0.0972046","2.68888","6743.14071699913","1004.62330300258","0.000328652192189765","0.0000283405663163348","Redfish"
"1988","Gullkarfi","Sebastes norvegicus","sebmar","1","1","6","62920907.5911995","20.7492","0.117249","2.75636","21607.5686171937","4241.95338187803","0.000686934769522567","0.0181051506584869","Redfish"
"1988","Gullkarfi","Sebastes norvegicus","sebmar","1","1","7","112324273.995458","23.497","0.163523","3.03138","193705.756817574","56764.4605377507","0.00345202274058949","0.0416694465580909","Redfish"
"1988","Gullkarfi","Sebastes norvegicus","sebmar","1","1","8","115277273.897906","25.9349","0.216455","3.22752","732483.058926817","266438.837569382","0.0127487417709565","0.0851526089132642","Redfish"
"1988","Gullkarfi","Sebastes norvegicus","sebmar","1","1","9","60668832.194564","28.0459","0.272956","3.35862","964077.290714484","401879.455850596","0.0320368588576602","0.152482969453023","Redfish"
"1988","Gullkarfi","Sebastes norvegicus","sebmar","1","1","10","51515708.147984","29.8936","0.330932","3.45326","1556804.38921044","720000.944164376","0.0613720622136302","0.242613126809811","Redfish"
"1988","Gullkarfi","Sebastes norvegicus","sebmar","1","1","11","43672422.3963325","31.5146","0.388819","3.52123","2071792.56500453","1046201.83856843","0.0972030582421249","0.346982432456256","Redfish"
"1988","Gullkarfi","Sebastes norvegicus","sebmar","1","1","12","45345907.7978086","32.9538","0.446061","3.57276","2964090.9570582","1620203.87822306","0.135201028675768","0.454374364909121","Redfish"
"1988","Gullkarfi","Sebastes norvegicus","sebmar","1","1","13","54367040.2830867","34.2548","0.502676","3.61451","4480517.44752277","2637326.81930122","0.172014420544579","0.555559755227091","Redfish"
"1988","Gullkarfi","Sebastes norvegicus","sebmar","1","1","14","67978172.9745994","35.4598","0.559003","3.64862","6648009.51949622","4199927.18831329","0.205829766346963","0.645510227636022","Redfish"
"1988","Gullkarfi","Sebastes norvegicus","sebmar","1","1","15","43012568.6493758","36.5531","0.614492","3.67232","4761371.72598819","3219237.07149825","0.234635030515616","0.719238976779746","Redfish"
"1988","Gullkarfi","Sebastes norvegicus","sebmar","1","1","16","53402492.8593853","37.585","0.669943","3.68886","6492325.36847548","4689588.98560568","0.259245969658238","0.779516157370108","Redfish"
"1988","Gullkarfi","Sebastes norvegicus","sebmar","1","1","17","44429636.3134232","38.5673","0.725475","3.69208","5805483.69791751","4472785.05489768","0.280057870171794","0.827715606068656","Redfish"
"1988","Gullkarfi","Sebastes norvegicus","sebmar","1","1","18","20887962.6491919","39.471","0.780351","3.67715","2883190.34361355","2363590.48565264","0.297072384809854","0.864321677134462","Redfish"
"1988","Gullkarfi","Sebastes norvegicus","sebmar","1","1","19","26913016.5219527","40.3227","0.834905","3.64552","3881673.23572507","3378461.35619018","0.311508030692624","0.892598137312635","Redfish"
"1988","Gullkarfi","Sebastes norvegicus","sebmar","1","1","20","44095871.4509849","41.1576","0.889423","3.59433","6605122.97343047","6090583.7033468","0.324543929809934","0.915150910479584","Redfish"
"1988","Gullkarfi","Sebastes norvegicus","sebmar","1","1","21","14667197.6164257","41.9238","0.942164","3.52385","2267819.55268943","2206805.39842971","0.335934461024025","0.931974470905681","Redfish"
"1988","Gullkarfi","Sebastes norvegicus","sebmar","1","1","22","12998408.6317866","42.6354","0.992783","3.44114","2066805.30037209","2113849.76916231","0.34633790941957","0.944777756111005","Redfish"
"1988","Gullkarfi","Sebastes norvegicus","sebmar","1","1","23","6645822.24214342","43.2867","1.04037","3.35309","1083650.64525055","1159463.55672508","0.35599963198622","0.95447586532709","Redfish"
