"ar","lengd","weighted_temp","NW","NE","SW","SE"
2018,55,0.548245614035088,0,14,0,0
2018,60,0.548245614035088,0,14,0,0
2018,57,0.548245614035088,0,14,0,0
2018,55,0.548245614035088,0,14,0,0
2018,59,0.548245614035088,0,14,0,0
2018,47,0.548245614035088,0,14,0,0
2018,52,0.548245614035088,0,14,0,0
2018,55,0.548245614035088,0,4,0,0
2018,39,0.548245614035088,0,4,0,0
2018,46,0.548245614035088,0,4,0,0
2018,60,0.548245614035088,0,4,0,0
2018,49,0.548245614035088,0,4,0,0
2018,55,0.548245614035088,0,4,0,0
2017,54,0.29236641221374,4,0,0,0
2017,54,0.29236641221374,4,0,0,0
2017,53,0.29236641221374,24,0,0,0
2017,34,0.29236641221374,24,0,0,0
2017,52,0.29236641221374,24,0,0,0
2017,56,0.29236641221374,24,0,0,0
2017,44,0.29236641221374,24,0,0,0
2017,59,0.29236641221374,24,0,0,0
2017,56,0.29236641221374,24,0,0,0
2017,51,0.29236641221374,24,0,0,0
2017,51,0.29236641221374,24,0,0,0
2017,43,0.29236641221374,24,0,0,0
2017,39,0.29236641221374,24,0,0,0
2018,49,0.548245614035088,0,0,0,5
2018,44,0.548245614035088,0,0,0,5
2018,54,0.548245614035088,0,0,0,5
2018,44,0.548245614035088,0,0,0,5
2018,58,0.548245614035088,0,0,0,5
2018,57,0.548245614035088,0,0,0,30
2018,59,0.548245614035088,0,0,0,30
2018,55,0.548245614035088,0,0,0,30
2018,54,0.548245614035088,0,0,0,30
2018,60,0.548245614035088,0,0,0,30
2018,59,0.548245614035088,0,0,0,30
2018,58,0.548245614035088,0,0,0,30
2018,54,0.548245614035088,0,0,0,30
2018,49,0.548245614035088,0,0,0,30
2018,48,0.548245614035088,0,0,0,30
2018,53,0.548245614035088,0,0,0,30
2018,60,0.548245614035088,0,0,0,30
2018,54,0.548245614035088,0,0,0,30
2018,52,0.548245614035088,0,0,0,30
2018,50,0.548245614035088,0,0,0,30
2018,52,0.548245614035088,0,0,0,3
2018,54,0.548245614035088,0,0,0,3
2018,49,0.548245614035088,0,0,0,3
2018,57,0.548245614035088,0,0,0,8
2018,54,0.548245614035088,0,0,0,8
2018,45,0.548245614035088,0,0,0,8
2018,57,0.548245614035088,0,0,0,8
2018,52,0.548245614035088,0,0,0,8
2018,53,0.548245614035088,0,0,0,8
2018,56,0.548245614035088,0,0,0,8
2018,59,0.548245614035088,0,0,0,3
2018,55,0.548245614035088,0,0,0,4
2018,58,0.548245614035088,0,0,0,4
2018,39,0.548245614035088,0,0,0,4
2018,59,0.548245614035088,0,0,0,15
2018,58,0.548245614035088,0,0,0,15
2018,51,0.548245614035088,0,0,0,15
2018,56,0.548245614035088,0,0,0,15
2018,58,0.548245614035088,0,0,0,15
2018,60,0.548245614035088,0,0,0,15
2018,59,0.548245614035088,0,0,0,15
2018,60,0.548245614035088,0,0,0,15
2018,57,0.548245614035088,0,0,0,15
2017,50,0.29236641221374,41,0,0,0
2017,54,0.29236641221374,41,0,0,0
2017,54,0.29236641221374,41,0,0,0
2017,53,0.29236641221374,41,0,0,0
2017,56,0.29236641221374,41,0,0,0
2017,60,0.29236641221374,41,0,0,0
2017,59,0.29236641221374,41,0,0,0
2017,41,0.29236641221374,41,0,0,0
2017,59,0.29236641221374,41,0,0,0
2017,44,0.29236641221374,41,0,0,0
2017,46,0.29236641221374,41,0,0,0
2017,57,0.29236641221374,41,0,0,0
2017,58,0.29236641221374,41,0,0,0
2017,54,0.29236641221374,0,2,0,0
2017,52,0.29236641221374,12,0,0,0
2017,45,0.29236641221374,12,0,0,0
2017,57,0.29236641221374,12,0,0,0
2017,28,0.29236641221374,1,0,0,0
2017,52,0.29236641221374,4,0,0,0
2017,57,0.29236641221374,4,0,0,0
2017,57,0.29236641221374,1,0,0,0
2015,55,0.17816091954023,8,0,0,0
2020,55,0.567088607594937,2,0,0,0
2020,55,0.567088607594937,34,0,0,0
2020,51,0.567088607594937,34,0,0,0
2020,60,0.567088607594937,34,0,0,0
2020,58,0.567088607594937,34,0,0,0
2020,57,0.567088607594937,34,0,0,0
2020,54,0.567088607594937,34,0,0,0
2020,52,0.567088607594937,34,0,0,0
2020,56,0.567088607594937,34,0,0,0
2020,39,0.567088607594937,34,0,0,0
2020,53,0.567088607594937,34,0,0,0
2020,58,0.567088607594937,1,0,0,0
2020,49,0.567088607594937,2,0,0,0
2020,52,0.567088607594937,2,0,0,0
2020,41,0.567088607594937,1,0,0,0
2020,51,0.567088607594937,0,1,0,0
2020,41,0.567088607594937,0,4,0,0
2020,42,0.567088607594937,0,4,0,0
2020,48,0.567088607594937,0,1,0,0
2020,51,0.567088607594937,0,0,0,3
2020,54,0.567088607594937,0,0,0,3
2020,53,0.567088607594937,0,0,0,3
2020,49,0.567088607594937,0,0,0,1
2020,53,0.567088607594937,0,0,0,3
2020,51,0.567088607594937,0,0,0,3
2020,58,0.567088607594937,0,0,0,5
2020,53,0.567088607594937,0,0,0,5
2020,58,0.567088607594937,0,0,0,5
2020,42,0.567088607594937,0,0,0,5
2020,60,0.567088607594937,0,0,0,6
2020,51,0.567088607594937,0,0,0,6
2020,56,0.567088607594937,0,0,0,6
2020,60,0.567088607594937,0,0,0,16
2020,47,0.567088607594937,0,0,0,16
2020,45,0.567088607594937,0,0,0,16
2020,38,0.567088607594937,0,0,0,16
2020,50,0.567088607594937,0,0,0,16
2020,46,0.567088607594937,0,0,0,16
2020,54,0.567088607594937,0,0,0,16
2020,58,0.567088607594937,0,0,0,16
2020,51,0.567088607594937,0,0,0,16
2020,53,0.567088607594937,0,0,0,16
2020,44,0.567088607594937,0,0,0,16
2020,49,0.567088607594937,0,0,0,16
2020,40,0.567088607594937,0,0,0,2
2020,45,0.567088607594937,0,0,0,2
2020,50,0.567088607594937,0,3,0,0
2020,53,0.567088607594937,0,3,0,0
2020,54,0.567088607594937,0,3,0,0
2020,51,0.567088607594937,0,2,0,0
2020,59,0.567088607594937,0,2,0,0
2021,57,0.728930817610063,1,0,0,0
2021,42,0.728930817610063,0,105,0,0
2021,58,0.728930817610063,0,105,0,0
2021,56,0.728930817610063,0,105,0,0
2021,53,0.728930817610063,0,105,0,0
2021,60,0.728930817610063,0,105,0,0
2021,49,0.728930817610063,0,105,0,0
2021,45,0.728930817610063,0,105,0,0
2021,50,0.728930817610063,0,105,0,0
2021,55,0.728930817610063,0,105,0,0
2021,47,0.728930817610063,0,105,0,0
2021,54,0.728930817610063,0,105,0,0
2021,43,0.728930817610063,0,105,0,0
2021,36,0.728930817610063,0,105,0,0
2021,44,0.728930817610063,0,105,0,0
2021,51,0.728930817610063,0,105,0,0
2021,52,0.728930817610063,0,105,0,0
2021,57,0.728930817610063,0,105,0,0
2021,48,0.728930817610063,0,105,0,0
2021,46,0.728930817610063,10,0,0,0
2021,51,0.728930817610063,10,0,0,0
2021,60,0.728930817610063,10,0,0,0
2021,55,0.728930817610063,10,0,0,0
2021,49,0.728930817610063,10,0,0,0
2021,45,0.728930817610063,10,0,0,0
2021,53,0.728930817610063,10,0,0,0
2021,56,0.728930817610063,10,0,0,0
2021,51,0.728930817610063,1,0,0,0
2021,50,0.728930817610063,20,0,0,0
2021,53,0.728930817610063,20,0,0,0
2021,54,0.728930817610063,20,0,0,0
2021,57,0.728930817610063,20,0,0,0
2021,51,0.728930817610063,20,0,0,0
2021,52,0.728930817610063,20,0,0,0
2021,59,0.728930817610063,20,0,0,0
2021,55,0.728930817610063,0,3,0,0
2021,58,0.728930817610063,0,3,0,0
2021,54,0.728930817610063,0,3,0,0
2021,57,0.728930817610063,5,0,0,0
2021,40,0.728930817610063,5,0,0,0
2021,59,0.728930817610063,5,0,0,0
2021,44,0.728930817610063,0,0,0,71
2021,47,0.728930817610063,0,0,0,71
2021,48,0.728930817610063,0,0,0,71
2021,56,0.728930817610063,0,0,0,71
2021,51,0.728930817610063,0,0,0,71
2021,53,0.728930817610063,0,0,0,71
2021,58,0.728930817610063,0,0,0,71
2021,45,0.728930817610063,0,0,0,71
2021,52,0.728930817610063,0,0,0,71
2021,55,0.728930817610063,0,0,0,71
2021,57,0.728930817610063,0,0,0,71
2021,49,0.728930817610063,0,0,0,71
2021,54,0.728930817610063,0,0,0,71
2021,59,0.728930817610063,0,0,0,71
2021,50,0.728930817610063,0,0,0,71
2021,56,0.728930817610063,0,0,0,8
2021,57,0.728930817610063,0,0,0,8
2021,60,0.728930817610063,0,0,0,8
2021,51,0.728930817610063,0,0,0,8
2021,55,0.728930817610063,0,0,0,8
2021,54,0.728930817610063,0,0,0,8
2021,53,0.728930817610063,0,0,0,8
2021,52,0.728930817610063,0,0,0,2
2021,47,0.728930817610063,0,0,0,2
2021,43,0.728930817610063,0,0,0,1
2021,47,0.728930817610063,0,0,0,4
2021,48,0.728930817610063,0,0,0,4
2021,38,0.728930817610063,0,0,0,4
2021,44,0.728930817610063,0,0,0,4
2021,42,0.728930817610063,0,0,0,6
2021,46,0.728930817610063,0,0,0,6
2021,54,0.728930817610063,0,0,0,6
2021,48,0.728930817610063,0,0,0,6
2021,57,0.728930817610063,0,0,0,6
2021,56,0.728930817610063,0,0,0,8
2021,46,0.728930817610063,0,0,0,8
2021,52,0.728930817610063,0,0,0,1
2021,33,0.728930817610063,0,0,0,6
2021,59,0.728930817610063,0,0,0,6
2021,56,0.728930817610063,0,0,0,6
2021,48,0.728930817610063,0,0,0,5
2021,50,0.728930817610063,0,0,0,5
2021,55,0.728930817610063,0,0,0,5
2021,58,0.728930817610063,0,0,0,5
2021,48,0.728930817610063,0,0,0,7
2021,55,0.728930817610063,0,0,0,7
2021,54,0.728930817610063,0,0,0,7
2021,59,0.728930817610063,0,0,0,7
2021,58,0.728930817610063,0,0,0,7
2021,49,0.728930817610063,0,0,0,7
2021,43,0.728930817610063,0,0,0,1
2021,55,0.728930817610063,0,0,0,2
2021,59,0.728930817610063,0,0,0,12
2021,49,0.728930817610063,0,0,0,12
2021,44,0.728930817610063,0,0,0,12
2021,60,0.728930817610063,0,0,0,12
2021,54,0.728930817610063,0,0,0,12
2021,43,0.728930817610063,0,0,0,12
2021,52,0.728930817610063,0,0,0,12
2021,55,0.728930817610063,0,0,0,12
2021,54,0.728930817610063,0,0,0,87
2021,52,0.728930817610063,0,0,0,87
2021,49,0.728930817610063,0,0,0,87
2021,56,0.728930817610063,0,0,0,87
2021,47,0.728930817610063,0,0,0,87
2021,50,0.728930817610063,0,0,0,87
2021,51,0.728930817610063,0,0,0,87
2021,45,0.728930817610063,0,0,0,87
2021,43,0.728930817610063,0,0,0,87
2021,59,0.728930817610063,0,0,0,87
2021,55,0.728930817610063,0,0,0,87
2021,48,0.728930817610063,0,0,0,87
2021,60,0.728930817610063,0,0,0,87
2021,57,0.728930817610063,0,0,0,87
2021,43,0.728930817610063,0,0,0,2
2021,52,0.728930817610063,0,0,0,2
2021,53,0.728930817610063,0,1,0,0
2021,58,0.728930817610063,0,1,0,0
2021,54,0.728930817610063,0,42,0,0
2021,49,0.728930817610063,0,42,0,0
2021,39,0.728930817610063,0,42,0,0
2021,51,0.728930817610063,0,42,0,0
2021,60,0.728930817610063,0,42,0,0
2021,45,0.728930817610063,0,42,0,0
2021,58,0.728930817610063,0,42,0,0
2021,44,0.728930817610063,0,42,0,0
2021,47,0.728930817610063,0,42,0,0
2021,42,0.728930817610063,0,42,0,0
2021,48,0.728930817610063,0,42,0,0
2021,50,0.728930817610063,0,42,0,0
2021,43,0.728930817610063,0,42,0,0
2021,53,0.728930817610063,0,42,0,0
2021,52,0.728930817610063,0,42,0,0
2021,56,0.728930817610063,0,42,0,0
2021,48,0.728930817610063,0,4,0,0
2021,50,0.728930817610063,0,4,0,0
2021,42,0.728930817610063,0,4,0,0
2021,49,0.728930817610063,0,4,0,0
2021,41,0.728930817610063,0,3,0,0
2021,50,0.728930817610063,0,3,0,0
2021,31,0.728930817610063,0,1,0,0
2021,49,0.728930817610063,0,1,0,0
2021,57,0.728930817610063,1,0,0,0
2021,53,0.728930817610063,7,0,0,0
2021,56,0.728930817610063,7,0,0,0
2021,52,0.728930817610063,7,0,0,0
2021,50,0.728930817610063,2,0,0,0
2021,57,0.728930817610063,2,0,0,0
2019,53,0.345045045045045,2,0,0,0
2016,50,0.722513089005236,4,0,0,0
2016,52,0.722513089005236,4,0,0,0
2016,58,0.722513089005236,6,0,0,0
2016,50,0.722513089005236,6,0,0,0
2016,59,0.722513089005236,6,0,0,0
2016,51,0.722513089005236,6,0,0,0
2016,54,0.722513089005236,6,0,0,0
2016,57,0.722513089005236,6,0,0,0
2018,43,0.548245614035088,0,0,0,3
2018,55,0.548245614035088,0,0,0,3
2018,46,0.548245614035088,0,0,0,3
2016,59,0.722513089005236,0,1,0,0
2017,57,0.29236641221374,0,0,0,6
2017,48,0.29236641221374,0,0,0,6
2017,58,0.29236641221374,0,0,0,6
2017,45,0.29236641221374,0,0,0,6
2017,49,0.29236641221374,0,0,0,6
2017,53,0.29236641221374,0,0,0,6
2018,59,0.548245614035088,0,0,0,6
2018,46,0.548245614035088,0,0,0,6
2020,58,0.567088607594937,0,0,0,5
2017,58,0.29236641221374,0,40,0,0
2017,60,0.29236641221374,0,40,0,0
2017,53,0.29236641221374,0,40,0,0
2017,59,0.29236641221374,0,40,0,0
2017,59,0.29236641221374,0,40,0,0
2017,57,0.29236641221374,0,40,0,0
2017,53,0.29236641221374,0,40,0,0
2017,49,0.29236641221374,0,40,0,0
2017,58,0.29236641221374,0,40,0,0
2017,48,0.29236641221374,0,40,0,0
2017,60,0.29236641221374,0,40,0,0
2017,56,0.29236641221374,0,40,0,0
2018,56,0.548245614035088,0,0,0,10
2018,49,0.548245614035088,0,0,0,10
2018,51,0.548245614035088,0,0,0,10
2018,56,0.548245614035088,0,0,0,10
2018,44,0.548245614035088,0,0,0,10
2018,60,0.548245614035088,0,0,0,10
2018,47,0.548245614035088,0,0,0,10
2018,53,0.548245614035088,0,0,0,10
2021,40,0.728930817610063,0,0,0,1
2020,46,0.567088607594937,0,0,0,22
2020,42,0.567088607594937,0,0,0,22
2020,58,0.567088607594937,0,0,0,22
2020,53,0.567088607594937,0,0,0,22
2020,51,0.567088607594937,0,0,0,22
2020,54,0.567088607594937,0,0,0,22
2020,56,0.567088607594937,0,0,0,22
2020,39,0.567088607594937,0,0,0,22
2020,52,0.567088607594937,0,0,0,22
2020,48,0.567088607594937,0,0,0,22
2020,60,0.567088607594937,0,0,0,22
2021,41,0.728930817610063,0,0,0,1
2021,53,0.728930817610063,15,0,0,0
2021,60,0.728930817610063,15,0,0,0
2021,58,0.728930817610063,15,0,0,0
2021,57,0.728930817610063,15,0,0,0
2016,50,0.722513089005236,0,0,0,2
2016,52,0.722513089005236,0,0,0,2
2018,44,0.548245614035088,0,0,0,21
2018,56,0.548245614035088,0,0,0,21
2018,59,0.548245614035088,0,0,0,21
2018,53,0.548245614035088,0,0,0,21
2018,60,0.548245614035088,0,0,0,21
2018,54,0.548245614035088,0,0,0,21
2018,58,0.548245614035088,0,0,0,21
2018,56,0.548245614035088,0,0,0,21
2018,57,0.548245614035088,0,0,0,21
2018,60,0.548245614035088,0,2,0,0
2021,59,0.728930817610063,0,8,0,0
2021,46,0.728930817610063,0,8,0,0
2021,44,0.728930817610063,0,8,0,0
2021,49,0.728930817610063,0,8,0,0
2020,59,0.567088607594937,0,0,0,35
2020,53,0.567088607594937,0,0,0,35
2020,50,0.567088607594937,0,0,0,35
2020,57,0.567088607594937,0,0,0,35
2020,60,0.567088607594937,0,0,0,35
2020,46,0.567088607594937,0,0,0,35
2020,58,0.567088607594937,0,0,0,35
2020,55,0.567088607594937,0,0,0,35
2020,52,0.567088607594937,0,0,0,35
2020,48,0.567088607594937,0,0,0,35
2020,49,0.567088607594937,0,0,0,35
2020,42,0.567088607594937,0,0,0,35
2020,54,0.567088607594937,0,0,0,35
2020,51,0.567088607594937,0,0,0,35
2020,56,0.567088607594937,0,0,0,35
2020,45,0.567088607594937,0,0,0,35
