"ar","lengd","sum_fjoldi","cum","max(cum)","per_length","per"
2000,60,11.7846437346437,99077.2843921171,99077.2843921171,0.000118943951753903,1
2001,10,863.62177124357,863.62177124357,98650.0123083514,0.00875440104907577,0.00875440104907577
2001,11,1122.08555843709,1985.70732968066,98650.0123083514,0.0113744087018436,0.0201288097509193
2001,12,1343.56144445685,3329.26877413751,98650.0123083514,0.0136194756900513,0.0337482854409706
2001,13,1456.13262213406,4785.40139627157,98650.0123083514,0.0147605924019818,0.0485088778429524
2001,14,1204.34331159993,5989.7447078715,98650.0123083514,0.0122082428924135,0.0607171207353658
2001,15,1039.94417058253,7029.68887845403,98650.0123083514,0.010541754088504,0.0712588748238698
2001,16,963.190102928082,7992.87898138212,98650.0123083514,0.00976370991133208,0.0810225847352019
2001,17,900.245126143593,8893.12410752571,98650.0123083514,0.00912564636413512,0.090148231099337
2001,18,978.407379963501,9871.53148748921,98650.0123083514,0.00991796510785303,0.10006619620719
2001,19,978.824230797674,10850.3557182869,98650.0123083514,0.00992219066063725,0.109988386867827
2001,20,968.949744780888,11819.3054630678,98650.0123083514,0.00982209451482106,0.119810481382648
2001,21,1157.94928200405,12977.2547450718,98650.0123083514,0.0117379537509295,0.131548435133578
2001,22,1346.17475729223,14323.429502364,98650.0123083514,0.0136459664402724,0.14519440157385
2001,23,1317.55891940593,15640.98842177,98650.0123083514,0.0133558920934305,0.158550293667281
2001,24,1598.4348448494,17239.4232666194,98650.0123083514,0.0162030881441064,0.174753381811387
2001,25,1768.403358216,19007.8266248354,98650.0123083514,0.0179260328188149,0.192679414630202
2001,26,2395.11024744498,21402.9368722804,98650.0123083514,0.0242788641521763,0.216958278782378
2001,27,2736.29928053847,24139.2361528188,98650.0123083514,0.0277374448974785,0.244695723679857
2001,28,3279.85202004742,27419.0881728663,98650.0123083514,0.0332473554062573,0.277943079086114
2001,29,3929.86108154663,31348.9492544129,98650.0123083514,0.0398363972754816,0.317779476361596
2001,30,5194.43183782213,36543.381092235,98650.0123083514,0.0526551565101262,0.370434632871722
2001,31,6719.69513186703,43263.076224102,98650.0123083514,0.0681165158992906,0.438551148771013
2001,32,6753.26669805794,50016.34292216,98650.0123083514,0.0684568257016449,0.507007974472657
2001,33,7372.9009204956,57389.2438426556,98650.0123083514,0.0747379624996908,0.581745936972348
2001,34,6682.51087753555,64071.7547201911,98650.0123083514,0.0677395848329745,0.649485521805323
2001,35,6214.27428068751,70286.0290008787,98650.0123083514,0.0629931424768959,0.712478664282219
2001,36,5701.9810374601,75988.0100383387,98650.0123083514,0.0578001046734526,0.770278768955671
2001,37,5424.69327633024,81412.703314669,98650.0123083514,0.0549892812924768,0.825268050248148
2001,38,4080.900700172,85493.604014841,98650.0123083514,0.0413674626559222,0.86663551290407
